Normativa,Link,Tipo de Norma,Número,Día,Año,Mes
DECRETO 222 DEL 12 DE FEBRERO DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 222 DEL 12 DE FEBRERO DE 2016.pdf,['DECRETO'],222,12,2016,FEBRERO
DECRETO 219 DEL 12 DE FEBRERO DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 219 DEL 12 DE FEBRERO DE 2016.pdf,['DECRETO'],219,12,2016,FEBRERO
DECRETO 220 DEL 12 DE FEBRERO DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 220 DEL 12 DE FEBRERO DE 2016.pdf,['DECRETO'],220,12,2016,FEBRERO
DECRETO 218 DEL 12 DE FEBRERO DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 218 DEL 12 DE FEBRERO DE 2016.pdf,['DECRETO'],218,12,2016,FEBRERO
DECRETO 216 DEL 12 DE FEBRERO DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 216 DEL 12 DE FEBRERO DE 2016.pdf,['DECRETO'],216,12,2016,FEBRERO
DECRETO 217 DEL 12 DE FEBRERO DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 217 DEL 12 DE FEBRERO DE 2016.pdf,['DECRETO'],217,12,2016,FEBRERO
DECRETO 214 DEL 12 DE FEBRERO DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 214 DEL 12 DE FEBRERO DE 2016.pdf,['DECRETO'],214,12,2016,FEBRERO
DECRETO 215 DEL 12 DE FEBRERO DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 215 DEL 12 DE FEBRERO DE 2016.pdf,['DECRETO'],215,12,2016,FEBRERO
DECRETO 213 DEL 10 DE FEBRERO DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 213 DEL 10 DE FEBRERO DE 2016.pdf,['DECRETO'],213,10,2016,FEBRERO
DECRETO 211 DEL 10 DE FEBRERO DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 211 DEL 10 DE FEBRERO DE 2016.pdf,['DECRETO'],211,10,2016,FEBRERO
DECRETO 212 DEL 10 DE FEBRERO DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 212 DEL 10 DE FEBRERO DE 2016.pdf,['DECRETO'],212,10,2016,FEBRERO
DECRETO 210 DEL 10 DE FEBRERO DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 210 DEL 10 DE FEBRERO DE 2016.pdf,['DECRETO'],210,10,2016,FEBRERO
DECRETO 207 DEL 10 DE FEBRERO DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 207 DEL 10 DE FEBRERO DE 2016.pdf,['DECRETO'],207,10,2016,FEBRERO
DECRETO 204 DEL 10 DE FEBRERO DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 204 DEL 10 DE FEBRERO DE 2016.pdf,['DECRETO'],204,10,2016,FEBRERO
DECRETO 203 DEL 10 DE FEBRERO DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 203 DEL 10 DE FEBRERO DE 2016.pdf,['DECRETO'],203,10,2016,FEBRERO
DECRETO 202 DEL 10 DE FEBRERO DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 202 DEL 10 DE FEBRERO DE 2016.pdf,['DECRETO'],202,10,2016,FEBRERO
DECRETO 200 DEL 10 DE FEBRERO DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 200 DEL 10 DE FEBRERO DE 2016.pdf,['DECRETO'],200,10,2016,FEBRERO
DECRETO 201 DEL 10 DE FEBRERO DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 201 DEL 10 DE FEBRERO DE 2016.pdf,['DECRETO'],201,10,2016,FEBRERO
DECRETO 187 DEL 10 DE FEBRERO DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 187 DEL 10 DE FEBRERO DE 2016.pdf,['DECRETO'],187,10,2016,FEBRERO
DECRETO 182 DEL 05 DE FEBRERO DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 182 DEL 05 DE FEBRERO DE 2016.pdf,['DECRETO'],182,05,2016,FEBRERO
DECRETO 167 DEL 01 DE FEBRERO DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 167 DEL 01 DE FEBRERO DE 2016.pdf,['DECRETO'],167,01,2016,FEBRERO
DECRETO 173 DEL 01 DE FEBRERO DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 173 DEL 01 DE FEBRERO DE 2016.pdf,['DECRETO'],173,01,2016,FEBRERO
DECRETO 171 DEL 01 DE FEBRERO DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 171 DEL 01 DE FEBRERO DE 2016.pdf,['DECRETO'],171,01,2016,FEBRERO
DECRETO 166 DEL 01 DE FEBRERO DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 166 DEL 01 DE FEBRERO DE 2016.pdf,['DECRETO'],166,01,2016,FEBRERO
DECRETO 168 DEL 01 DE FEBRERO DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 168 DEL 01 DE FEBRERO DE 2016.pdf,['DECRETO'],168,01,2016,FEBRERO
DECRETO 165 DEL 01 DE FEBRERO DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 165 DEL 01 DE FEBRERO DE 2016.pdf,['DECRETO'],165,01,2016,FEBRERO
DECRETO 162 DEL 01 DE FEBRERO DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 162 DEL 01 DE FEBRERO DE 2016.pdf,['DECRETO'],162,01,2016,FEBRERO
DECRETO 159 DEL 01 DE FEBRERO DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 159 DEL 01 DE FEBRERO DE 2016.pdf,['DECRETO'],159,01,2016,FEBRERO
DECRETO 161 DEL 01 DE FEBRERO DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 161 DEL 01 DE FEBRERO DE 2016.pdf,['DECRETO'],161,01,2016,FEBRERO
DECRETO 158 DEL 01 DE FEBRERO DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 158 DEL 01 DE FEBRERO DE 2016.pdf,['DECRETO'],158,01,2016,FEBRERO
DECRETO 155 DEL 01 DE FEBRERO DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 155 DEL 01 DE FEBRERO DE 2016.pdf,['DECRETO'],155,01,2016,FEBRERO
DECRETO 156 DEL 01 DE FEBRERO DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 156 DEL 01 DE FEBRERO DE 2016.pdf,['DECRETO'],156,01,2016,FEBRERO
DECRETO 138 DEL 01 DE FEBRERO DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 138 DEL 01 DE FEBRERO DE 2016.pdf,['DECRETO'],138,01,2016,FEBRERO
DECRETO 139 DEL 01 DE FEBRERO DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 139 DEL 01 DE FEBRERO DE 2016.pdf,['DECRETO'],139,01,2016,FEBRERO
DECRETO 514 DEL 30 DE MARZO DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 514 DEL 30 DE MARZO DE 2016.pdf,['DECRETO'],514,30,2016,MARZO
DECRETO 515 DEL 30 DE MARZO DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 515 DEL 30 DE MARZO DE 2016.pdf,['DECRETO'],515,30,2016,MARZO
DECRETO 512 DEL 30 DE MARZO DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 512 DEL 30 DE MARZO DE 2016.pdf,['DECRETO'],512,30,2016,MARZO
DECRETO 513 DEL 30 DE MARZO DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 513 DEL 30 DE MARZO DE 2016.pdf,['DECRETO'],513,30,2016,MARZO
DECRETO 510 DEL 30 DE MARZO DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 510 DEL 30 DE MARZO DE 2016.pdf,['DECRETO'],510,30,2016,MARZO
DECRETO 511 DEL 30 DE MARZO DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 511 DEL 30 DE MARZO DE 2016.pdf,['DECRETO'],511,30,2016,MARZO
DECRETO 506 DEL 30 DE MARZO DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 506 DEL 30 DE MARZO DE 2016.pdf,['DECRETO'],506,30,2016,MARZO
DECRETO 507 DEL 30 DE MARZO DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 507 DEL 30 DE MARZO DE 2016.pdf,['DECRETO'],507,30,2016,MARZO
DECRETO 504 DEL 30 DE MARZO DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 504 DEL 30 DE MARZO DE 2016.pdf,['DECRETO'],504,30,2016,MARZO
DECRETO 505 DEL 30 DE MARZO DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 505 DEL 30 DE MARZO DE 2016.pdf,['DECRETO'],505,30,2016,MARZO
DECRETO 501 DEL 30 DE MARZO DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 501 DEL 30 DE MARZO DE 2016.pdf,['DECRETO'],501,30,2016,MARZO
DECRETO 493 DEL 29 DE MARZO DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 493 DEL 29 DE MARZO DE 2016.pdf,['DECRETO'],493,29,2016,MARZO
DECRETO 490 DEL 28 DE MARZO DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 490 DEL 28 DE MARZO DE 2016.pdf,['DECRETO'],490,28,2016,MARZO
DECRETO 485 DEL 23 DE MARZO DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 485 DEL 23 DE MARZO DE 2016.pdf,['DECRETO'],485,23,2016,MARZO
DECRETO 487 DEL 23 DE MARZO DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 487 DEL 23 DE MARZO DE 2016.pdf,['DECRETO'],487,23,2016,MARZO
DECRETO 475 DEL 17 DE MARZO DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 475 DEL 17 DE MARZO DE 2016.pdf,['DECRETO'],475,17,2016,MARZO
DECRETO 473 DEL 17 DE MARZO DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 473 DEL 17 DE MARZO DE 2016.pdf,['DECRETO'],473,17,2016,MARZO
DECRETO 474 DEL 17 DE MARZO DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 474 DEL 17 DE MARZO DE 2016.pdf,['DECRETO'],474,17,2016,MARZO
DECRETO 472 DEL 17 DE MARZO DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 472 DEL 17 DE MARZO DE 2016.pdf,['DECRETO'],472,17,2016,MARZO
DECRETO 468 DEL 17 DE MARZO DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 468 DEL 17 DE MARZO DE 2016.pdf,['DECRETO'],468,17,2016,MARZO
DECRETO 469 DEL 17 DE MARZO DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 469 DEL 17 DE MARZO DE 2016.pdf,['DECRETO'],469,17,2016,MARZO
DECRETO 466 DEL 17 DE MARZO DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 466 DEL 17 DE MARZO DE 2016.pdf,['DECRETO'],466,17,2016,MARZO
DECRETO 467 DEL 17 DE MARZO DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 467 DEL 17 DE MARZO DE 2016.pdf,['DECRETO'],467,17,2016,MARZO
DECRETO 465 DEL 17 DE MARZO DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 465 DEL 17 DE MARZO DE 2016.pdf,['DECRETO'],465,17,2016,MARZO
DECRETO 463 DEL 16 DE MARZO DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 463 DEL 16 DE MARZO DE 2016.pdf,['DECRETO'],463,16,2016,MARZO
DECRETO 458 DEL 16 DE MARZO DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 458 DEL 16 DE MARZO DE 2016.pdf,['DECRETO'],458,16,2016,MARZO
DECRETO 459 DEL 16 DE MARZO DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 459 DEL 16 DE MARZO DE 2016.pdf,['DECRETO'],459,16,2016,MARZO
DECRETO 457 DEL 16 DE MARZO DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 457 DEL 16 DE MARZO DE 2016.pdf,['DECRETO'],457,16,2016,MARZO
DECRETO 453 DEL 15 DE MARZO DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 453 DEL 15 DE MARZO DE 2016.pdf,['DECRETO'],453,15,2016,MARZO
DECRETO 454 DEL 15 DE MARZO DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 454 DEL 15 DE MARZO DE 2016.pdf,['DECRETO'],454,15,2016,MARZO
DECRETO 450 DEL 14 DE MARZO DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 450 DEL 14 DE MARZO DE 2016.pdf,['DECRETO'],450,14,2016,MARZO
DECRETO 440 DEL 11 DE MARZO DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 440 DEL 11 DE MARZO DE 2016.pdf,['DECRETO'],440,11,2016,MARZO
DECRETO 433 DEL 10 DE MARZO DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 433 DEL 10 DE MARZO DE 2016.pdf,['DECRETO'],433,10,2016,MARZO
DECRETO 431 DEL 09 DE MARZO DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 431 DEL 09 DE MARZO DE 2016.pdf,['DECRETO'],431,09,2016,MARZO
DECRETO 432 DEL 09 DE MARZO DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 432 DEL 09 DE MARZO DE 2016.pdf,['DECRETO'],432,09,2016,MARZO
DECRETO 430 DEL 09 DE MARZO DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 430 DEL 09 DE MARZO DE 2016.pdf,['DECRETO'],430,09,2016,MARZO
DECRETO 423 DEL 08 DE MARZO DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 423 DEL 08 DE MARZO DE 2016.pdf,['DECRETO'],423,08,2016,MARZO
DECRETO 424 DEL 08 DE MARZO DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 424 DEL 08 DE MARZO DE 2016.pdf,['DECRETO'],424,08,2016,MARZO
DECRETO 428 DEL 08 DE MARZO DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 428 DEL 08 DE MARZO DE 2016.pdf,['DECRETO'],428,08,2016,MARZO
DECRETO 427 DEL 08 DE MARZO DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 427 DEL 08 DE MARZO DE 2016.pdf,['DECRETO'],427,08,2016,MARZO
DECRETO 425 DEL 08 DE MARZO DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 425 DEL 08 DE MARZO DE 2016.pdf,['DECRETO'],425,08,2016,MARZO
DECRETO 426 DEL 08 DE MARZO DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 426 DEL 08 DE MARZO DE 2016.pdf,['DECRETO'],426,08,2016,MARZO
DECRETO 421 DEL 07 DE MARZO DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 421 DEL 07 DE MARZO DE 2016.pdf,['DECRETO'],421,07,2016,MARZO
DECRETO 419 DEL 07 DE MARZO DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 419 DEL 07 DE MARZO DE 2016.pdf,['DECRETO'],419,07,2016,MARZO
DECRETO 420 DEL 07 DE MARZO DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 420 DEL 07 DE MARZO DE 2016.pdf,['DECRETO'],420,07,2016,MARZO
DECRETO 418 DEL 07 DE MARZO DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 418 DEL 07 DE MARZO DE 2016.pdf,['DECRETO'],418,07,2016,MARZO
DECRETO 416 DEL 07 DE MARZO DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 416 DEL 07 DE MARZO DE 2016.pdf,['DECRETO'],416,07,2016,MARZO
DECRETO 417 DEL 07 DE MARZO DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 417 DEL 07 DE MARZO DE 2016.pdf,['DECRETO'],417,07,2016,MARZO
DECRETO 414 DEL 07 DE MARZO DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 414 DEL 07 DE MARZO DE 2016.pdf,['DECRETO'],414,07,2016,MARZO
DECRETO 415 DEL 07 DE MARZO DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 415 DEL 07 DE MARZO DE 2016.pdf,['DECRETO'],415,07,2016,MARZO
DECRETO 413 DEL 07 DE MARZO DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 413 DEL 07 DE MARZO DE 2016.pdf,['DECRETO'],413,07,2016,MARZO
DECRETO 407 DEL 07 DE MARZO DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 407 DEL 07 DE MARZO DE 2016.pdf,['DECRETO'],407,07,2016,MARZO
DECRETO 412 DEL 07 DE MARZO DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 412 DEL 07 DE MARZO DE 2016.pdf,['DECRETO'],412,07,2016,MARZO
DECRETO 403 DEL 07 DE MARZO DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 403 DEL 07 DE MARZO DE 2016.pdf,['DECRETO'],403,07,2016,MARZO
DECRETO 406 DEL 07 DE MARZO DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 406 DEL 07 DE MARZO DE 2016.pdf,['DECRETO'],406,07,2016,MARZO
DECRETO 401 DEL 07 DE MARZO DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 401 DEL 07 DE MARZO DE 2016.pdf,['DECRETO'],401,07,2016,MARZO
DECRETO 402 DEL 07 DE MARZO DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 402 DEL 07 DE MARZO DE 2016.pdf,['DECRETO'],402,07,2016,MARZO
DECRETO 398 DEL 07 DE MARZO DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 398 DEL 07 DE MARZO DE 2016.pdf,['DECRETO'],398,07,2016,MARZO
DECRETO 399 DEL 07 DE MARZO DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 399 DEL 07 DE MARZO DE 2016.pdf,['DECRETO'],399,07,2016,MARZO
DECRETO 397 DEL 07 DE MARZO DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 397 DEL 07 DE MARZO DE 2016.pdf,['DECRETO'],397,07,2016,MARZO
DECRETO 395 DEL 07 DE MARZO DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 395 DEL 07 DE MARZO DE 2016.pdf,['DECRETO'],395,07,2016,MARZO
DECRETO 396 DEL 07 DE MARZO DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 396 DEL 07 DE MARZO DE 2016.pdf,['DECRETO'],396,07,2016,MARZO
DECRETO 394 DEL 07 DE MARZO DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 394 DEL 07 DE MARZO DE 2016.pdf,['DECRETO'],394,07,2016,MARZO
DECRETO 389 DEL 07 DE MARZO DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 389 DEL 07 DE MARZO DE 2016.pdf,['DECRETO'],389,07,2016,MARZO
DECRETO 393 DEL 07 DE MARZO DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 393 DEL 07 DE MARZO DE 2016.pdf,['DECRETO'],393,07,2016,MARZO
DECRETO 388 DEL 07 DE MARZO DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 388 DEL 07 DE MARZO DE 2016.pdf,['DECRETO'],388,07,2016,MARZO
DECRETO 390 DEL 07 DE MARZO DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 390 DEL 07 DE MARZO DE 2016.pdf,['DECRETO'],390,07,2016,MARZO
DECRETO 378 DEL 04 DE MARZO DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 378 DEL 04 DE MARZO DE 2016.pdf,['DECRETO'],378,04,2016,MARZO
DECRETO 355 DEL 01 DE MARZO DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 355 DEL 01 DE MARZO DE 2016.pdf,['DECRETO'],355,01,2016,MARZO
DECRETO 353 DEL 01 DE MARZO DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 353 DEL 01 DE MARZO DE 2016.pdf,['DECRETO'],353,01,2016,MARZO
DECRETO 354 DEL 01 DE MARZO DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 354 DEL 01 DE MARZO DE 2016.pdf,['DECRETO'],354,01,2016,MARZO
DECRETO 541 DEL 06 DE ABRIL DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 541 DEL 06 DE ABRIL DE 2016.pdf,['DECRETO'],541,06,2016,ABRIL
DECRETO 713 DEL 29 DE ABRIL DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 713 DEL 29 DE ABRIL DE 2016.pdf,['DECRETO'],713,29,2016,ABRIL
DECRETO 698 DEL 27 DE ABRIL DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 698 DEL 27 DE ABRIL DE 2016.pdf,['DECRETO'],698,27,2016,ABRIL
DECRETO 693 DEL 27 DE ABRIL DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 693 DEL 27 DE ABRIL DE 2016.pdf,['DECRETO'],693,27,2016,ABRIL
DECRETO 708 DEL 27 DE ABRIL DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 708 DEL 27 DE ABRIL DE 2016.pdf,['DECRETO'],708,27,2016,ABRIL
DECRETO 707 DEL 27 DE ABRIL DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 707 DEL 27 DE ABRIL DE 2016.pdf,['DECRETO'],707,27,2016,ABRIL
DECRETO 705 DEL 27 DE ABRIL DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 705 DEL 27 DE ABRIL DE 2016.pdf,['DECRETO'],705,27,2016,ABRIL
DECRETO 706 DEL 27 DE ABRIL DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 706 DEL 27 DE ABRIL DE 2016.pdf,['DECRETO'],706,27,2016,ABRIL
DECRETO 703 DEL 27 DE ABRIL DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 703 DEL 27 DE ABRIL DE 2016.pdf,['DECRETO'],703,27,2016,ABRIL
DECRETO 704 DEL 27 DE ABRIL DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 704 DEL 27 DE ABRIL DE 2016.pdf,['DECRETO'],704,27,2016,ABRIL
DECRETO 702 DEL 27 DE ABRIL DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 702 DEL 27 DE ABRIL DE 2016.pdf,['DECRETO'],702,27,2016,ABRIL
DECRETO 696 DEL 27 DE ABRIL DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 696 DEL 27 DE ABRIL DE 2016.pdf,['DECRETO'],696,27,2016,ABRIL
DECRETO 697 DEL 27 DE ABRIL DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 697 DEL 27 DE ABRIL DE 2016.pdf,['DECRETO'],697,27,2016,ABRIL
DECRETO 694 DEL 27 DE ABRIL DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 694 DEL 27 DE ABRIL DE 2016.pdf,['DECRETO'],694,27,2016,ABRIL
DECRETO 695 DEL 27 DE ABRIL DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 695 DEL 27 DE ABRIL DE 2016.pdf,['DECRETO'],695,27,2016,ABRIL
DECRETO 689 DEL 27 DE ABRIL DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 689 DEL 27 DE ABRIL DE 2016.pdf,['DECRETO'],689,27,2016,ABRIL
DECRETO 686 DEL 27 DE ABRIL DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 686 DEL 27 DE ABRIL DE 2016.pdf,['DECRETO'],686,27,2016,ABRIL
DECRETO 688 DEL 27 DE ABRIL DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 688 DEL 27 DE ABRIL DE 2016.pdf,['DECRETO'],688,27,2016,ABRIL
DECRETO 684 DEL 27 DE ABRIL DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 684 DEL 27 DE ABRIL DE 2016.pdf,['DECRETO'],684,27,2016,ABRIL
DECRETO 685 DEL 27 DE ABRIL DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 685 DEL 27 DE ABRIL DE 2016.pdf,['DECRETO'],685,27,2016,ABRIL
DECRETO 682 DEL 27 DE ABRIL DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 682 DEL 27 DE ABRIL DE 2016.pdf,['DECRETO'],682,27,2016,ABRIL
DECRETO 683 DEL 27 DE ABRIL DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 683 DEL 27 DE ABRIL DE 2016.pdf,['DECRETO'],683,27,2016,ABRIL
DECRETO 679 DEL 27 DE ABRIL DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 679 DEL 27 DE ABRIL DE 2016.pdf,['DECRETO'],679,27,2016,ABRIL
DECRETO 680 DEL 27 DE ABRIL DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 680 DEL 27 DE ABRIL DE 2016.pdf,['DECRETO'],680,27,2016,ABRIL
DECRETO 678 DEL 27 DE ABRIL DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 678 DEL 27 DE ABRIL DE 2016.pdf,['DECRETO'],678,27,2016,ABRIL
DECRETO 674 DEL 27 DE ABRIL DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 674 DEL 27 DE ABRIL DE 2016.pdf,['DECRETO'],674,27,2016,ABRIL
DECRETO 675 DEL 27 DE ABRIL DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 675 DEL 27 DE ABRIL DE 2016.pdf,['DECRETO'],675,27,2016,ABRIL
DECRETO 673 DEL 27 DE ABRIL DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 673 DEL 27 DE ABRIL DE 2016.pdf,['DECRETO'],673,27,2016,ABRIL
DECRETO 671 DEL 27 DE ABRIL DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 671 DEL 27 DE ABRIL DE 2016.pdf,['DECRETO'],671,27,2016,ABRIL
DECRETO 672 DEL 27 DE ABRIL DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 672 DEL 27 DE ABRIL DE 2016.pdf,['DECRETO'],672,27,2016,ABRIL
DECRETO 670 DEL 27 DE ABRIL DE 2016,https://dapre.presidencia.gov.co/normativa/normativa/DECRETO 670 DEL 27 DE ABRIL DE 2016.pdf,['DECRETO'],670,27,2016,ABRIL
